Date,Open,High,Low,Close,Volume,ticker
2025-05-07,12222.709100947171,12533.346952642632,12222.709100947171,12497.732421875,303619,MARUTI.NS
2025-05-08,12425.51363783086,12462.11745985313,12197.976365800518,12259.3125,485326,MARUTI.NS
2025-05-09,12005.064371412627,12227.655181760205,11985.278521603954,12118.8330078125,278112,MARUTI.NS
2025-05-12,12292.948489269578,12494.76415736961,12292.948489269578,12480.9140625,185165,MARUTI.NS
2025-05-13,12465.085144483057,12564.014391661492,12296.905424279714,12348.3486328125,378269,MARUTI.NS
2025-05-14,12351.316825547554,12581.821977357933,12278.109180766574,12534.3359375,306050,MARUTI.NS
2025-05-15,12465.085447710779,12883.556173455354,12413.642237926575,12813.31640625,561496,MARUTI.NS
2025-05-16,12811.338281400298,12945.882065668286,12773.745165207773,12855.8564453125,425275,MARUTI.NS
2025-05-19,12850.909214347235,12906.309592792459,12791.551666013069,12849.919921875,244277,MARUTI.NS
2025-05-20,12865.749061223469,12870.695523761424,12474.978520724946,12502.6787109375,361111,MARUTI.NS
2025-05-21,12539.282354293624,12670.858255920532,12459.149662325357,12479.9248046875,209104,MARUTI.NS
2025-05-22,12475.96767158309,12475.96767158309,12262.280492369551,12311.7451171875,434848,MARUTI.NS
2025-05-23,12316.691302265268,12361.209463598756,12289.980405465174,12319.6591796875,169465,MARUTI.NS
2025-05-26,12321.637897606624,12404.73846632593,12258.323178582392,12288.001953125,214703,MARUTI.NS
2025-05-27,12288.002195967632,12345.381161217301,12158.404877903728,12281.0771484375,344679,MARUTI.NS
2025-05-28,12281.07709783143,12282.066390331658,12173.24421530657,12198.9658203125,178181,MARUTI.NS
2025-05-29,12207.869290671402,12294.927029535185,12134.661646626857,12259.3125,191097,MARUTI.NS
2025-05-30,12259.313081545783,12356.263749879505,12119.822834249304,12187.0947265625,351353,MARUTI.NS
2025-06-02,12030.78653623055,12187.094756995653,12002.097052672398,12158.4052734375,264972,MARUTI.NS
2025-06-03,12141.587063429539,12217.762587252897,11930.867757268821,11998.1396484375,369114,MARUTI.NS
2025-06-04,11998.13941102113,12113.886633241567,11998.13941102113,12032.7646484375,205846,MARUTI.NS
2025-06-05,12069.368779507877,12125.758453313774,11887.338955292347,11996.1611328125,319783,MARUTI.NS
2025-06-06,12009.021990209612,12400.781831063308,11970.439581640687,12328.5634765625,456129,MARUTI.NS
2025-06-09,12371.102841760554,12524.443180862743,12332.520433857422,12501.689453125,323443,MARUTI.NS
2025-06-10,12524.44333597494,12607.543907872403,12327.574123979757,12385.9423828125,325292,MARUTI.NS
2025-06-11,12336.477186458502,12425.513509376004,12293.937609953471,12318.669921875,306061,MARUTI.NS
2025-06-12,12325.595166370309,12356.263233643564,12175.222707482093,12257.333984375,347339,MARUTI.NS
2025-06-13,12069.368757177828,12291.959574420862,12045.625736671906,12275.1416015625,385493,MARUTI.NS
2025-06-16,12271.184106581704,12432.43878324833,12203.91221692937,12395.8349609375,184242,MARUTI.NS
2025-06-17,12394.845368790939,12479.924521294412,12336.477113003672,12460.138671875,226597,MARUTI.NS
2025-06-18,12484.871534689266,12742.087588494274,12415.62105866484,12611.5009765625,467738,MARUTI.NS
2025-06-19,12613.479502253582,12687.676440502133,12577.864971894278,12668.8798828125,339117,MARUTI.NS
2025-06-20,12671.84730360031,12751.979994020454,12591.714613180166,12654.0400390625,652128,MARUTI.NS
2025-06-23,12634.254450245837,12649.093837666844,12530.378738298783,12563.025390625,192037,MARUTI.NS
2025-06-24,12692.622831908899,12717.35514451979,12418.588808180235,12475.9677734375,332717,MARUTI.NS
2025-06-25,12548.186570785521,12669.869553141767,12481.90397064025,12630.2978515625,316536,MARUTI.NS
2025-06-26,12643.158506500688,12710.430398397562,12553.132886462225,12578.8544921875,354735,MARUTI.NS
2025-06-27,12613.479331821754,12661.954664155815,12485.860599758616,12506.6357421875,346403,MARUTI.NS
2025-06-30,12531.367650579637,12539.281990297379,12199.954674899192,12267.2265625,448956,MARUTI.NS
2025-07-01,12316.691683787776,12325.595316330273,12188.083658173928,12308.77734375,283481,MARUTI.NS
2025-07-02,12247.440830618167,12507.624751333238,12226.66568865993,12486.849609375,609735,MARUTI.NS
2025-07-03,12494.764322355073,12682.72989806746,12455.192622205095,12615.4580078125,606221,MARUTI.NS
2025-07-04,12578.853954946846,12611.500606973055,12472.999658983077,12510.5927734375,225607,MARUTI.NS
2025-07-07,12511.582533181285,12534.336261200828,12337.467049205645,12385.9423828125,220116,MARUTI.NS
2025-07-08,12390.888616415314,12420.567391544451,12226.666060700747,12281.0771484375,241050,MARUTI.NS
2025-07-09,12301.852301382693,12405.728014422113,12296.905838857007,12336.4775390625,174203,MARUTI.NS
2025-07-10,12366.155933485672,12534.335654181077,12268.215978492464,12514.5498046875,277325,MARUTI.NS
2025-07-11,12504.657564716877,12549.175728515314,12386.931753783228,12439.3642578125,194420,MARUTI.NS
2025-07-14,12455.193068919061,12480.914674939067,12297.895555181321,12380.0068359375,246737,MARUTI.NS
2025-07-15,12347.359421506686,12463.106641466326,12347.359421506686,12401.7705078125,147377,MARUTI.NS
2025-07-16,12401.770513719755,12436.395750476311,12305.809143280156,12429.470703125,204480,MARUTI.NS
2025-07-17,12434.417287363614,12491.796251693877,12329.552283587615,12342.4130859375,189207,MARUTI.NS
2025-07-18,12390.888441475763,12392.867026456439,12237.548105473468,12286.0234375,124068,MARUTI.NS
2025-07-21,12297.895433891323,12344.3921827766,12209.848398768137,12272.173828125,232066,MARUTI.NS
2025-07-22,12315.702609044789,12395.835303344142,12187.094581156942,12358.2421875,169006,MARUTI.NS
2025-07-23,12405.728424210025,12582.811788479052,12405.728424210025,12491.796875,342005,MARUTI.NS
2025-07-24,12512.57151576312,12525.432318238209,12384.952783510318,12422.5458984375,157163,MARUTI.NS
2025-07-25,12410.674817362973,12422.546327750246,12224.687821295676,12271.1845703125,260700,MARUTI.NS
2025-07-28,12238.537207347801,12400.781173236172,12170.276026577694,12207.869140625,292879,MARUTI.NS
2025-07-29,12207.869547728367,12373.081396550946,12136.640487158153,12335.48828125,285115,MARUTI.NS
2025-07-30,12297.894883394505,12507.624890254745,12287.012666057417,12482.892578125,203847,MARUTI.NS
2025-07-31,12372.092163705584,12623.372461928933,12330.54187817259,12473.0,709783,MARUTI.NS
2025-08-01,12521.0,12779.0,12273.0,12302.0,346024,MARUTI.NS
2025-08-04,12326.0,12425.0,12225.0,12365.0,255693,MARUTI.NS
2025-08-05,12400.0,12577.0,12370.0,12537.0,233560,MARUTI.NS
2025-08-06,12570.0,12619.0,12483.0,12524.0,151608,MARUTI.NS
2025-08-07,12525.0,12654.0,12429.0,12632.0,173393,MARUTI.NS
2025-08-08,12630.0,12725.0,12564.0,12590.0,247048,MARUTI.NS
2025-08-11,12585.0,12734.0,12482.0,12597.0,187230,MARUTI.NS
2025-08-12,12620.0,12959.0,12606.0,12840.0,504476,MARUTI.NS
2025-08-13,12840.0,12925.0,12752.0,12834.0,252065,MARUTI.NS
2025-08-14,12864.0,12956.0,12825.0,12936.0,318580,MARUTI.NS
2025-08-18,13703.0,14125.0,13664.0,14068.0,2154781,MARUTI.NS
2025-08-19,14070.0,14270.0,13979.0,14250.0,906623,MARUTI.NS
2025-08-20,14362.0,14362.0,14200.0,14221.0,391425,MARUTI.NS
2025-08-21,14219.0,14401.0,14156.0,14280.0,513460,MARUTI.NS
2025-08-22,14349.0,14370.0,14230.0,14349.0,458935,MARUTI.NS
2025-08-25,14401.0,14478.0,14280.0,14452.0,357110,MARUTI.NS
2025-08-26,14452.0,14825.0,14391.0,14714.0,962974,MARUTI.NS
2025-08-28,14895.0,14895.0,14625.0,14752.0,666635,MARUTI.NS
2025-08-29,14750.0,14850.0,14692.0,14791.0,621560,MARUTI.NS
2025-09-01,14790.0,14938.0,14654.0,14887.0,572927,MARUTI.NS
2025-09-02,14859.0,14934.0,14783.0,14842.0,379167,MARUTI.NS
2025-09-03,14875.0,14991.0,14750.0,14927.0,561656,MARUTI.NS
2025-09-04,15240.0,15240.0,14630.0,14662.0,784369,MARUTI.NS
2025-09-05,14740.0,14957.0,14701.0,14895.0,473806,MARUTI.NS
2025-09-08,14921.0,15319.0,14850.0,15258.0,691077,MARUTI.NS
2025-09-09,15249.0,15384.0,15201.0,15365.0,605860,MARUTI.NS
2025-09-10,15366.0,15384.0,15072.0,15108.0,489062,MARUTI.NS
2025-09-11,15111.0,15191.0,15038.0,15095.0,657161,MARUTI.NS
2025-09-12,15160.0,15373.0,15153.0,15325.0,420101,MARUTI.NS
2025-09-15,15350.0,15378.0,15249.0,15265.0,170587,MARUTI.NS
2025-09-16,15300.0,15594.0,15284.0,15573.0,381944,MARUTI.NS
2025-09-17,15592.0,15818.0,15570.0,15801.0,624986,MARUTI.NS
2025-09-18,15916.0,15939.0,15703.0,15817.0,642175,MARUTI.NS
2025-09-19,16000.0,16060.0,15811.0,15864.0,652443,MARUTI.NS
2025-09-22,15879.0,16000.0,15779.0,15816.0,302234,MARUTI.NS
2025-09-23,16120.0,16325.0,16031.0,16097.0,873114,MARUTI.NS
2025-09-24,16188.0,16375.0,16063.0,16249.0,663647,MARUTI.NS
2025-09-25,16249.0,16370.0,16067.0,16269.0,490262,MARUTI.NS
2025-09-26,16235.0,16435.0,16202.0,16286.0,490957,MARUTI.NS
2025-09-29,16300.0,16340.0,15950.0,15984.0,627326,MARUTI.NS
2025-09-30,15985.0,16054.0,15921.0,16029.0,390006,MARUTI.NS
2025-10-01,16026.0,16109.0,15850.0,15965.0,426075,MARUTI.NS
2025-10-03,15949.0,16025.0,15736.0,15806.0,470216,MARUTI.NS
2025-10-06,15840.0,16057.0,15708.0,15998.0,268497,MARUTI.NS
2025-10-07,16014.0,16159.0,15977.0,16108.0,330326,MARUTI.NS
2025-10-08,16108.0,16236.0,15979.0,16012.0,306518,MARUTI.NS
2025-10-09,16070.0,16075.0,15853.0,15985.0,300499,MARUTI.NS
2025-10-10,15980.0,16315.0,15911.0,16265.0,423031,MARUTI.NS
2025-10-13,16264.0,16432.0,16218.0,16323.0,337617,MARUTI.NS
2025-10-14,16350.0,16350.0,16121.0,16261.0,307925,MARUTI.NS
2025-10-15,16300.0,16380.0,16200.0,16212.0,266435,MARUTI.NS
2025-10-16,16246.0,16332.0,16200.0,16298.0,265727,MARUTI.NS
2025-10-17,16298.0,16549.0,16298.0,16401.0,411608,MARUTI.NS
2025-10-20,16500.0,16518.0,16380.0,16424.0,374246,MARUTI.NS
2025-10-21,16453.0,16476.0,16330.0,16396.0,28990,MARUTI.NS
2025-10-23,16660.0,16660.0,16340.0,16393.0,481753,MARUTI.NS
2025-10-24,16392.0,16423.0,16200.0,16274.0,208520,MARUTI.NS
2025-10-27,16350.0,16410.0,16275.0,16388.0,209829,MARUTI.NS
2025-10-28,16399.0,16495.0,16261.0,16311.0,383383,MARUTI.NS
2025-10-29,16360.0,16428.0,16046.0,16138.0,232815,MARUTI.NS
2025-10-30,16190.0,16275.0,16077.0,16206.0,230383,MARUTI.NS
2025-10-31,16204.0,16516.0,15949.0,16186.0,719402,MARUTI.NS
